mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0.25	5	2/8	1/16	3/16		1			firstMeasure	2
2	1	1/4	1.0	5	2/8	1/4	0						3
3	2	5/4	1.0	5	2/8	1/4	0						4
4	3	9/4	1.0	5	2/8	1/4	0						5
5	4	13/4	1.0	5	2/8	1/4	0						6
6	5	17/4	1.0	5	2/8	1/4	0				line		7
7	6	21/4	1.0	5	2/8	1/4	0						8
8	7	25/4	1.0	5	2/8	1/4	0						9
9	8	29/4	1.0	5	2/8	1/4	0						10
10	9	33/4	1.0	5	2/8	1/4	0						11
11	10	37/4	1.0	5	2/8	1/4	0						12
12	11	41/4	1.0	5	2/8	1/4	0				line		13
13	12	45/4	1.0	5	2/8	1/4	0						14
14	13	49/4	1.0	5	2/8	1/4	0						15
15	14	53/4	1.0	5	2/8	1/4	0						16
16	15	57/4	1.0	5	2/8	1/4	0						17
17	16	61/4	1.0	5	2/8	1/4	0				line		18
18	17	65/4	1.0	5	2/8	1/4	0						19
19	18	69/4	1.0	5	2/8	1/4	0						20
20	19	73/4	1.0	5	2/8	1/4	0						21
21	20	77/4	1.0	5	2/8	1/4	0						22
22	21	81/4	1.0	5	2/8	1/4	0						23
23	22	85/4	1.0	5	2/8	1/4	0				line		24
24	23	89/4	1.0	5	2/8	1/4	0						25
25	24	93/4	1.0	5	2/8	1/4	0						26
26	25	97/4	1.0	5	2/8	1/4	0						27
27	26	101/4	1.0	5	2/8	1/4	0						28
28	27	105/4	1.0	5	2/8	1/4	0						29
29	28	109/4	1.0	5	2/8	1/4	0				page		30
30	29	113/4	1.0	5	2/8	1/4	0						31
31	30	117/4	1.0	5	2/8	1/4	0						32
32	31	121/4	1.0	5	2/8	1/4	0						33
33	32	125/4	1.0	5	2/8	1/4	0						34
34	33	129/4	1.0	5	2/8	1/4	0						35
35	34	133/4	1.0	5	2/8	1/4	0				line		36
36	35	137/4	1.0	5	2/8	1/4	0						37
37	36	141/4	1.0	5	2/8	1/4	0						38
38	37	145/4	1.0	5	2/8	1/4	0						39
39	38	149/4	1.0	5	2/8	1/4	0						40
40	39	153/4	1.0	5	2/8	1/4	0						41
41	40	157/4	1.0	5	2/8	1/4	0				line		42
42	41	161/4	1.0	5	2/8	1/4	0						43
43	42	165/4	1.0	5	2/8	1/4	0						44
44	43	169/4	1.0	5	2/8	1/4	0						45
45	44	173/4	1.0	5	2/8	1/4	0						46
46	45	177/4	1.0	5	2/8	1/4	0				line		47
47	46	181/4	1.0	5	2/8	1/4	0						48
48	47	185/4	1.0	5	2/8	1/4	0						49
49	48	189/4	1.0	5	2/8	1/4	0						50
50	49	193/4	1.0	5	2/8	1/4	0						51
51	50	197/4	1.0	5	2/8	1/4	0						52
52	51	201/4	1.0	5	2/8	1/4	0				line		53
53	52	205/4	1.0	5	2/8	1/4	0						54
54	53	209/4	1.0	5	2/8	1/4	0						55
55	54	213/4	1.0	5	2/8	1/4	0						56
56	55	217/4	1.0	5	2/8	1/4	0						57
57	56	221/4	1.0	5	2/8	1/4	0						58
58	57	225/4	2.0	5	2/8	1/2	0			end		lastMeasure	-1
