mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	2.0	0	0	4/4	2	1	1/2		1/2	1		0	48	C3	3	2
1	1	0	2.0	0	0	4/4	2	1	1/2		1/2	1		3	57	A3	3	2
1	1	0	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	0
1	1	0	2.0	0	0	4/4	1	1	1/2		1/2	1		6	66	F#4	4	0
1	1	2	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		5	47	B2	2	3
1	1	2	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	3
1	1	2	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	62	D4	4	1
1	1	2	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	1
2	2	4	3.0	0	0	4/4	2	1	3/4		1/2	3/2		3	45	A2	2	6
2	2	4	3.0	0	0	4/4	2	1	3/4		1/2	3/2		6	54	F#3	3	6
2	2	4	3.0	0	0	4/4	1	1	3/4		1/2	3/2		2	62	D4	4	4
2	2	4	3.0	0	0	4/4	1	1	3/4		1/2	3/2		0	72	C5	5	4
2	2	7	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		5	47	B2	2	7
2	2	7	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	7
2	2	7	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		2	62	D4	4	5
2	2	7	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		5	71	B4	4	5
3	3	8	2.0	0	0	4/4	2	1	1/2		1/2	1		0	48	C3	3	17
3	3	8	2.0	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	17
3	3	8	2.0	0	0	4/4	1	2	1/2		1/2	1		4	64	E4	4	15
3	3	8	2.0	0	0	4/4	1	1	1/2		1/2	1		3	69	A4	4	8
3	3	10	0.0	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		5	71	B4	4	9
3	3	10	0.0	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		3	69	A4	4	10
3	3	10	0.0	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		1	67	G4	4	11
3	3	10	0.0	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		3	69	A4	4	12
3	3	10	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		7	49	C#3	3	18
3	3	10	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	18
3	3	10	2.0	1/2	1/2	4/4	1	2	1/2		1/2	1		4	64	E4	4	16
3	3	10	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		5	71	B4	4	13
3	3	23/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	14
4	4	12	4.0	0	0	4/4	2	2	1		1	1		2	50	D3	3	24
4	4	12	2.0	0	0	4/4	2	1	1/2		1/2	1		1	55	G3	3	22
4	4	12	4.0	0	0	4/4	1	2	1		1	1		2	62	D4	4	21
4	4	12	2.0	0	0	4/4	1	1	1/2		1/2	1		5	71	B4	4	19
4	4	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	54	F#3	3	23
4	4	14	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	20
5	5	16	2.0	0	0	4/4	2	2	1/2		1/2	1		2	50	D3	3	29
5	5	16	2.0	0	0	4/4	2	1	1/2		1/2	1		5	59	B3	3	27
5	5	16	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	25
5	5	16	2.0	0	0	4/4	1	1	1/2		1/2	1		8	68	G#4	4	25
5	5	18	2.0	1/2	1/2	4/4	2	2	1/2		1/2	1		0	48	C3	3	30
5	5	18	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	57	A3	3	28
5	5	18	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	26
5	5	18	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	A4	4	26
6	6	20	2.0	0	0	4/4	2	2	1/2		1/2	1		5	47	B2	2	40
6	6	20	2.0	0	0	4/4	2	1	1/2		1/2	1		8	56	G#3	3	38
6	6	20	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	31
6	6	20	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	31
6	6	22	0.0	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		3	57	A3	3	32
6	6	22	0.0	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		8	56	G#3	3	33
6	6	22	0.0	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		13	55	F##3	3	34
6	6	22	0.0	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1		8	56	G#3	3	35
6	6	22	0.0	1/2	1/2	4/4	1	1	0	appoggiatura	1/8	1	1	4	64	E4	4	36
6	6	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48	C3	3	39
6	6	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1	-1	4	64	E4	4	37
6	6	22	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	C5	5	37
7	7	25	2.0	1/4	1/4	4/4	2	1	1/2		1/2	1	1	2	50	D3	3	44
7	7	25	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1	1	2	62	D4	4	41
7	7	25	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1	1	-1	65	F4	4	41
7	7	25	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1	1	5	71	B4	4	41
7	7	27	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	2	50	D3	3	45
7	7	27	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1	-1	2	62	D4	4	42
7	7	27	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1	-1	-1	65	F4	4	42
7	7	27	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1	-1	5	71	B4	4	42
7	7	111/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	46
7	7	111/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	43
7	7	111/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	43
7	7	111/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	43
8	8	28	2.0	0	0	4/4	2	1	1/2		1/2	1		4	52	E3	3	49
8	8	28	2.0	0	0	4/4	1	1	1/2		1/2	1		5	59	B3	3	47
8	8	28	2.0	0	0	4/4	1	1	1/2		1/2	1	1	4	64	E4	4	47
8	8	28	2.0	0	0	4/4	1	1	1/2		1/2	1		8	68	G#4	4	47
8	8	30	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	45	A2	2	50
8	8	30	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		0	60	C4	4	48
8	8	30	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1	-1	4	64	E4	4	48
8	8	30	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		3	69	A4	4	48
