mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	1	0	1/8		1/8	1		3	57	2	1	
1	1	0	1/8		1/8	1		3	57	2	2	
1	1	0	1/16		1/16	1		1	67	1	2	
1	1	0	1/8		1/8	1		5	71	1	1	
1	1	1/16	1/16		1/16	1		4	64	1	2	
1	1	1/8	1/16		1/16	1		5	71	2	1	
1	1	1/8	1/8		1/8	1		1	79	1	1	
1	1	3/16	1/16		1/16	1		1	67	2	1	
1	1	1/4	1/8		1/8	1		7	61	2	1	
1	1	1/4	1/8		1/8	1		7	61	2	2	
1	1	1/4	1/16		1/16	1		-2	70	1	2	
1	1	1/4	1/8		1/8	1		6	78	1	1	
1	1	5/16	1/16		1/16	1		1	67	1	2	
1	1	3/8	1/16		1/16	1		3	69	2	1	
1	1	3/8	1/8		1/8	1		4	76	1	1	
1	1	7/16	1/16		1/16	1		1	67	2	1	
2	2	0	1/8		1/8	1		2	62	2	1	
2	2	0	1/8		1/8	1		2	62	2	2	
2	2	0	1/16		1/16	1		3	69	1	2	
2	2	0	1/8		1/8	1		2	74	1	1	
2	2	1/16	1/16		1/16	1		6	66	1	2	
2	2	1/8	1/16		1/16	1		-1	65	2	1	
2	2	1/8	1/8		1/8	1		8	68	1	1	
2	2	1/8	1/8		1/8	1		5	71	1	1	
2	2	3/16	1/16		1/16	1		2	62	2	1	
2	2	1/4	1/8		1/8	1		3	57	2	1	
2	2	1/4	1/8		1/8	1		3	57	2	2	
2	2	1/4	1/16		1/16	1		3	69	1	2	
2	2	1/4	1/4		1/4	1		7	73	1	1	
2	2	5/16	1/16		1/16	1		4	64	1	2	
2	2	3/8	1/16		1/16	1		7	61	2	1	
2	2	7/16	1/16		1/16	1		3	57	2	1	
3	3	0	1/8		1/8	1		3	45	2	1	
3	3	0	1/8		1/8	1		3	45	2	2	
3	3	0	1/16		1/16	1		1	67	1	2	
3	3	0	1/8		1/8	1		5	71	1	1	
3	3	1/16	1/16		1/16	1		4	64	1	2	
3	3	1/8	1/16		1/16	1		5	71	2	1	
3	3	1/8	1/8		1/8	1		1	79	1	1	
3	3	3/16	1/16		1/16	1		1	67	2	1	
3	3	1/4	1/8		1/8	1		7	61	2	1	
3	3	1/4	1/8		1/8	1		7	61	2	2	
3	3	1/4	1/16		1/16	1		-2	70	1	2	
3	3	1/4	1/8		1/8	1		6	78	1	1	
3	3	5/16	1/16		1/16	1		1	67	1	2	
3	3	3/8	1/16		1/16	1		3	69	2	1	
3	3	3/8	1/8		1/8	1		4	76	1	1	
3	3	7/16	1/16		1/16	1		1	67	2	1	
4	4	0	1/8		1/8	1		2	62	2	1	
4	4	0	1/8		1/8	1		2	62	2	2	
4	4	0	1/16		1/16	1		3	69	1	2	
4	4	0	1/8		1/8	1		2	74	1	1	
4	4	1/16	1/16		1/16	1		6	66	1	2	
