mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	G.V2{				G	I		V2	V		2				{	Mm7	0	0	0, 2, 6, 3		2	0	0	4	0.0	0.0	2.0	0.0
1	1	1/2	1/2	4/4	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	2.0	0.0
2	2	0	0	4/4	2	1	V43				G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	4	0.0	0.0	3.0	0.0
2	2	3/4	3/4	4/4	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	1.0	0.0
3	3	0	0	4/4	2	1	ii65				G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	0	4	0.0	0.0	2.0	0.0
3	3	1/2	1/2	4/4	2	1	vii%7/V				G	I		vii%7/V	vii	%	7		V			%7	0	0	7, 4, 1, 5		7	7	2	7	0.2222222222222222	0.0	2.0	0.0
4	4	0	0	4/4	2	1	V(64)				G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	4	0.0	0.0	3.0	0.0
4	4	1/2	1/2	4/4	2	1	V|HC}				G	I		V	V					HC	}	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	1.0	0.0
5	5	0	0	4/4	2	1	ii.#viio43{	0	-3.5	/	G	ii		#viio43	#vii	o	43				{	o7	0	1	2, -1, 8, 5		8	2	0	4	0.0	0.0	2.0	0.0
5	5	1/2	1/2	4/4	2	1	i6	0	-3.5	/	G	ii		i6	i		6					m	0	1	0, 4, 3		3	0	0	4	0.0	0.0	2.0	0.0
6	6	0	0	4/4	2	1	#viio65	0	-4.5	/	G	ii		#viio65	#vii	o	65					o7	0	1	5, 2, -1, 8		8	5	0	4	0.0	0.0	2.0	0.0
6	6	1/2	1/2	4/4	2	1	i6	0	-3.5	/	G	ii		i6	i		6					m	0	1	0, 4, 3		3	0	3	5	0.375	0.0	1.5	0.0
7	7	1/4	1/4	4/4	2	1	iio6				G	ii		iio6	ii	o	6					o	0	1	2, -1, 5		5	2	0	8	0.0	0.0	2.5	0.0
7	7	15/16	15/16	4/4	2	1	V				G	ii		V	V							M	0	1	4, 8, 5		4	4	0	8	0.0	0.0	2.25	0.0
8	8	1/2	1/2	4/4	2	1	i|PAC}				G	ii		i	i					PAC	}	m	0	1	3, 0, 4		3	3	0	4	0.0	0.0	1.0	0.0
9	9	0	0	4/4	2	1	I.V2{				G	I		V2	V		2				{	Mm7	0	0	0, 2, 6, 3		2	0	0	6	0.0	0.0	1.5	0.0
9	9	1/2	1/2	4/4	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	6	0.0	0.0	1.5	0.0
10	10	0	0	4/4	2	1	viio65	0	-3.5	/	G	I		viio65	vii	o	65					o7	0	0	3, 0, -3, 6		6	3	2	8	0.2	0.875	3.625	0.19444444444444445
11	11	0	0	4/4	2	1	vi.#viio43				G	vi		#viio43	#vii	o	43					o7	0	1	3, 0, 9, 6		9	3	0	6	0.0	0.0	1.5	0.0
11	11	1/2	1/2	4/4	2	1	i6				G	vi		i6	i		6					m	0	1	1, 5, 4		4	1	0	6	0.0	0.0	1.5	0.0
12	12	0	0	4/4	2	1	#viio65				G	vi		#viio65	#vii	o	65					o7	0	1	6, 3, 0, 9		9	6	0	13	0.0	0.0	3.375	0.0
12	12	23/24	23/24	4/4	2	1	#viio43	0	-4.5	/	G	vi		#viio43	#vii	o	43					o7	0	1	3, 0, 9, 6		9	3	6	9	0.4	0.6666666666666666	1.3125	0.3368421052631579
12	12	47/16	47/16	4/4	2	1	#viio7/V	0	-4.5	/	G	vi		#viio7/V	#vii	o	7		V			o7	0	1	10, 7, 4, 1		10	10	2	6	0.25	0.16666666666666666	2.375	0.06557377049180328
12	12	59/16	59/16	4/4	2	1	V(9)				G	vi		V(9)	V			9				M	0	1	5, 9, 6	0	5	5	0	1	0.0	0.0	0.25	0.0
12	12	61/16	61/16	4/4	2	1	V				G	vi		V	V							M	0	1	5, 9, 6		5	5	0	1	0.0	0.0	0.125	0.0
12	12	63/16	63/16	4/4	2	1	#viio65(2)/V	0	-8.5	/	G	vi		#viio65(2)/V	#vii	o	65	2	V			o7	0	1	7, 4, 1, 5		10	7	1	5	0.16666666666666666	0.08333333333333333	1.4166666666666667	0.05555555555555555
12	12	67/16	67/16	4/4	2	1	#viio65/V				G	vi		#viio65/V	#vii	o	65		V			o7	0	1	7, 4, 1, 10		10	7	1	3	0.25	0.08333333333333333	0.9166666666666666	0.08333333333333333
12	12	71/16	71/16	4/4	2	1	I.viio7}	0	-8.5	/	G	I		viio7	vii	o	7				}	o7	0	0	6, 3, 0, -3		6	6	6	0	1.0	0.5	0.0	1.0
13	13	0	0	4/4	2	1	V2{				G	I		V2	V		2				{	Mm7	0	0	0, 2, 6, 3		2	0	0	4	0.0	0.0	2.0	0.0
13	13	1/2	1/2	4/4	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	2.0	0.0
14	14	0	0	4/4	2	1	V43				G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	4	0.0	0.0	3.0	0.0
14	14	3/4	3/4	4/4	2	1	I6	0	-3.5	/	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	1.0	0.0
15	15	0	0	4/4	2	1	ii65	0	-3.5	/	G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	0	4	0.0	0.0	2.0	0.0
15	15	1/2	1/2	4/4	2	1	vii%7/V	0	-3.5	/	G	I		vii%7/V	vii	%	7		V			%7	0	0	7, 4, 1, 5		7	7	2	7	0.2222222222222222	0.0	2.0	0.0
16	16	0	0	4/4	2	1	V(64)				G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	4	0.0	0.0	3.0	0.0
16	16	1/2	1/2	4/4	2	1	V|HC}				G	I		V	V					HC	}	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	1.0	0.0
17	17	0	0	4/4	2	1	ii.#viio43{				G	ii		#viio43	#vii	o	43				{	o7	0	1	2, -1, 8, 5		8	2	0	4	0.0	0.0	2.0	0.0
17	17	1/2	1/2	4/4	2	1	i6				G	ii		i6	i		6					m	0	1	0, 4, 3		3	0	0	4	0.0	0.0	2.0	0.0
18	18	0	0	4/4	2	1	#viio65	0	-4.5	/	G	ii		#viio65	#vii	o	65					o7	0	1	5, 2, -1, 8		8	5	0	4	0.0	0.0	2.0	0.0
18	18	1/2	1/2	4/4	2	1	i6				G	ii		i6	i		6					m	0	1	0, 4, 3		3	0	3	5	0.375	0.0	1.5	0.0
19	19	1/4	1/4	4/4	2	1	iio6				G	ii		iio6	ii	o	6					o	0	1	2, -1, 5		5	2	0	8	0.0	0.0	2.5	0.0
19	19	15/16	15/16	4/4	2	1	V				G	ii		V	V							M	0	1	4, 8, 5		4	4	0	8	0.0	0.0	2.25	0.0
20	20	1/2	1/2	4/4	2	1	i|PAC}				G	ii		i	i					PAC	}	m	0	1	3, 0, 4		3	3	0	4	0.0	0.0	1.0	0.0
21	21	1/4	1/4	4/4	2	1	I.iio6{				G	I		iio6	ii	o	6				{	o	0	0	0, -3, 3		3	0	0	8	0.0	0.0	2.5	0.0
21	21	15/16	15/16	4/4	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	2.25	0.0
22	22	1/2	1/2	4/4	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	1.0	0.0
23	23	1/4	1/4	4/4	2	1	IV				G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	8	0.0	0.0	3.0	0.0
24	24	1/4	1/4	4/4	2	1	V7				G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	10	0.0	0.0	3.75	0.0
25	25	0	0	4/4	2	1	I|IAC}				G	I		I	I					IAC	}	M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	4.0	0.0
