mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	3/4	2	1	A.I{				A	I		I	I						{	M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	1.0	0.0
1	0	1/8	5/8	3/4	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
2	1	0	0	3/4	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.9375	0.0
2	1	3/16	3/16	3/4	2	1	#viio7/iii				A	I		#viio7/iii	#vii	o	7		iii			o7	0	0	12, 9, 6, 3		12	12	0	5	0.0	0.0	0.3125	0.0
2	1	1/4	1/4	3/4	2	1	iii				A	I		iii	iii							m	0	0	7, 4, 8		7	7	0	5	0.0	0.0	1.25	0.0
2	1	1/2	1/2	3/4	2	1	vi6				A	I		vi6	vi		6					m	0	0	3, 7, 6		6	3	0	5	0.0	0.0	1.25	0.0
3	2	0	0	3/4	2	1	V/V				A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	1.25	0.0
3	2	1/4	1/4	3/4	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	1.25	0.0
3	2	1/2	1/2	3/4	2	1	ii64				A	I		ii64	ii		64					m	0	0	6, 5, 2		5	6	0	5	0.0	0.0	0.875	0.0
3	2	5/8	5/8	3/4	2	1	V65				A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	3	0.0	0.0	0.375	0.0
4	3	0	0	3/4	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.9375	0.0
4	3	3/16	3/16	3/4	2	1	#viio7/vi				A	I		#viio7/vi	#vii	o	7		vi			o7	0	0	11, 8, 5, 2		11	11	0	5	0.0	0.0	0.3125	0.0
4	3	1/4	1/4	3/4	2	1	vi				A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	5	0.0	0.0	1.25	0.0
4	3	1/2	1/2	3/4	2	1	ii6				A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	0	5	0.0	0.0	1.25	0.0
5	4	0	0	3/4	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	1.25	0.0
5	4	1/4	1/4	3/4	2	1	I|PAC}				A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	2.25	0.0
5	4	5/8	5/8	3/4	2	1	I6				A	I		I6	I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
6	5	0	0	3/4	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.9375	0.0
6	5	3/16	3/16	3/4	2	1	#viio7/iii				A	I		#viio7/iii	#vii	o	7		iii			o7	0	0	12, 9, 6, 3		12	12	0	5	0.0	0.0	0.3125	0.0
6	5	1/4	1/4	3/4	2	1	iii				A	I		iii	iii							m	0	0	7, 4, 8		7	7	0	5	0.0	0.0	1.25	0.0
6	5	1/2	1/2	3/4	2	1	vi6				A	I		vi6	vi		6					m	0	0	3, 7, 6		6	3	0	5	0.0	0.0	1.25	0.0
7	6	0	0	3/4	2	1	V/V				A	I		V/V	V				V			M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	1.25	0.0
7	6	1/4	1/4	3/4	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	1.25	0.0
7	6	1/2	1/2	3/4	2	1	ii64				A	I		ii64	ii		64					m	0	0	6, 5, 2		5	6	0	5	0.0	0.0	0.875	0.0
7	6	5/8	5/8	3/4	2	1	V65				A	I		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	0	3	0.0	0.0	0.375	0.0
8	7	0	0	3/4	2	1	I				A	I		I	I							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.9375	0.0
8	7	3/16	3/16	3/4	2	1	#viio/vi				A	I		#viio/vi	#vii	o			vi			o	0	0	11, 8, 5		11	11	1	4	0.2	0.0625	0.25	0.2
8	7	1/4	1/4	3/4	2	1	vi				A	I		vi	vi							m	0	0	6, 3, 7		6	6	0	5	0.0	0.0	1.25	0.0
8	7	1/2	1/2	3/4	2	1	ii6				A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	0	5	0.0	0.0	1.25	0.0
9	8	0	0	3/4	2	1	V				A	I		V	V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	1.25	0.0
9	8	1/4	1/4	3/4	2	1	I|PAC}				A	I		I	I					PAC	}	M	0	0	3, 7, 4		3	3	0	12	0.0	0.0	2.625	0.0
