mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
12	12	1/4	1/4	2/4	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	1.0	0.0
13	13	0	0	2/4	2	1	IV				G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	0.75	0.0
13	13	1/4	1/4	2/4	2	1	V2				G	I		V2	V		2					Mm7	0	0	0, 2, 6, 3		2	0	0	5	0.0	0.0	0.75	0.0
14	14	0	0	2/4	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	2	6	0.25	0.125	1.125	0.1
14	14	1/4	1/4	2/4	2	1	I|IAC}	0.226667	-5.66667	/	G	I		I	I					IAC	}	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5208333333333334	0.0
14	14	1/3	1/3	2/4	2	1	V43				G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	4	0.0	0.0	0.3958333333333333	0.0
15	15	0	0	2/4	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.625	0.0
15	15	1/4	1/4	2/4	2	1	viio7/V				G	I		viio7/V	vii	o	7		V			o7	0	0	7, 4, 1, -2		7	7	0	5	0.0	0.0	0.625	0.0
16	16	0	0	2/4	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
16	16	1/4	1/4	2/4	2	1	V65				G	I		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	0	5	0.0	0.0	0.625	0.0
17	17	0	0	2/4	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.625	0.0
17	17	1/4	1/4	2/4	2	1	viio7/V				G	I		viio7/V	vii	o	7		V			o7	0	0	7, 4, 1, -2		7	7	0	5	0.0	0.0	0.625	0.0
18	18	0	0	2/4	2	1	V				G	I		V	V							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.5625	0.1
18	18	1/4	1/4	2/4	2	1	V65				G	I		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	0	5	0.0	0.0	0.625	0.0
19	19	0	0	2/4	2	1	I				G	I		I	I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.625	0.0
19	19	1/4	1/4	2/4	2	1	I6				G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	6	0.0	0.0	0.875	0.0
20	20	0	0	2/4	2	1	IV				G	I		IV	IV							M	0	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
20	20	1/4	1/4	2/4	2	1	IV6				G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	0	5	0.0	0.0	0.625	0.0
21	21	0	0	2/4	2	1	V7(4)				G	I		V7(4)	V		7	4				Mm7	0	0	2, 1, 3, 0		2	2	0	5	0.0	0.0	0.625	0.0
21	21	1/4	1/4	2/4	2	1	V7				G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	5	0.0	0.0	0.625	0.0
22	22	0	0	2/4	2	1	I|IAC}				G	I		I	I					IAC	}	M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	2.1666666666666665	0.0
