mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
7	7	1/4	1/4	2/4	2	1	v6						e	i		v6	v		6					m	1	1	2, 6, 5		5	2	0	8	0.0	0.0	1.25	0.0
8	8	0	0	2/4	2	1	VIM7						e	i		VIM7	VI	M	7					MM7	1	1	0, 4, 1, 5		0	0	0	8	0.0	0.0	1.25	0.0
8	8	1/4	1/4	2/4	2	1	V|HC}						e	i		V	V					HC	}	M	1	1	5, 9, 6		5	5	0	8	0.0	0.0	1.25	0.0
9	9	0	0	2/4	2	1	I.I[I{						e	I	I	I	I						{	M	1	0	4, 8, 5		4	4	1	7	0.125	0.0625	1.4375	0.041666666666666664
9	9	1/4	1/4	2/4	2	1	V7	-1.05312	-6.44804		/		e	I	I	V7	V		7					Mm7	1	0	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.25	1.125	0.18181818181818182
9	9	5/16	5/16	2/4	2	1	V7(6)						e	I	I	V7(6)	V		7	6				Mm7	1	0	5, 9, 8, 3		5	5	0	2	0.0	0.0	0.25	0.0
9	9	7/16	7/16	2/4	2	1	V7						e	I	I	V7	V		7					Mm7	1	0	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.125	0.0
10	10	0	0	2/4	2	1	I						e	I	I	I	I							M	1	0	4, 8, 5		4	4	1	6	0.14285714285714285	0.0625	1.1875	0.05
10	10	1/4	1/4	2/4	2	1	V7						e	I	I	V7	V		7					Mm7	1	0	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.25	1.125	0.18181818181818182
10	10	5/16	5/16	2/4	2	1	V7(6)						e	I	I	V7(6)	V		7	6				Mm7	1	0	5, 9, 8, 3		5	5	0	2	0.0	0.0	0.25	0.0
10	10	7/16	7/16	2/4	2	1	V7						e	I	I	V7	V		7					Mm7	1	0	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.125	0.0
11	11	0	0	2/4	2	1	I]						e	I	I	I	I							M	1	0	4, 8, 5		4	4	1	6	0.14285714285714285	0.0625	1.1875	0.05
11	11	1/4	1/4	2/4	2	1	V64	0	-6		/		e	I		V64	V		64					M	1	0	6, 5, 9		5	6	0	5	0.0	0.0	0.875	0.0
11	11	5/16	5/16	2/4	2	1	V64(6)						e	I		V64(6)	V		64	6				M	1	0	8, 5, 9		5	8	0	2	0.0	0.0	0.25	0.0
11	11	7/16	7/16	2/4	2	1	V64						e	I		V64	V		64					M	1	0	6, 5, 9		5	6	0	2	0.0	0.0	0.125	0.0
12	12	0	0	2/4	2	1	V7/V	0	-7.23789		/		e	I		V7/V	V		7		V			Mm7	1	0	6, 10, 7, 4		6	6	1	6	0.14285714285714285	0.0625	1.1875	0.05
12	12	1/4	1/4	2/4	2	1	V64}	0	-6		/		e	I		V64	V		64				}	M	1	0	6, 5, 9		5	6	0	5	0.0	0.0	0.875	0.0
12	12	5/16	5/16	2/4	2	1	V64(6)						e	I		V64(6)	V		64	6				M	1	0	8, 5, 9		5	8	0	2	0.0	0.0	0.25	0.0
12	12	7/16	7/16	2/4	2	1	V64|HC						e	I		V64	V		64			HC		M	1	0	6, 5, 9		5	6	0	2	0.0	0.0	0.125	0.0
13	13	0	0	2/4	2	1	I[I{						e	I	I	I	I						{	M	1	0	4, 8, 5		4	4	1	7	0.125	0.0625	1.3125	0.045454545454545456
13	13	1/4	1/4	2/4	2	1	V7						e	I	I	V7	V		7					Mm7	1	0	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.25	1.125	0.18181818181818182
13	13	5/16	5/16	2/4	2	1	V7(6)						e	I	I	V7(6)	V		7	6				Mm7	1	0	5, 9, 8, 3		5	5	0	2	0.0	0.0	0.25	0.0
13	13	7/16	7/16	2/4	2	1	V7						e	I	I	V7	V		7					Mm7	1	0	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.125	0.0
14	14	0	0	2/4	2	1	I						e	I	I	I	I							M	1	0	4, 8, 5		4	4	1	6	0.14285714285714285	0.0625	1.1875	0.05
14	14	1/4	1/4	2/4	2	1	V7						e	I	I	V7	V		7					Mm7	1	0	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.25	1.125	0.18181818181818182
14	14	5/16	5/16	2/4	2	1	V7(6)						e	I	I	V7(6)	V		7	6				Mm7	1	0	5, 9, 8, 3		5	5	0	2	0.0	0.0	0.25	0.0
14	14	7/16	7/16	2/4	2	1	V7						e	I	I	V7	V		7					Mm7	1	0	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.125	0.0
15	15	0	0	2/4	2	1	I]						e	I	I	I	I							M	1	0	4, 8, 5		4	4	1	6	0.14285714285714285	0.0625	1.1875	0.05
15	15	1/4	1/4	2/4	2	1	V64	0	-6		/		e	I		V64	V		64					M	1	0	6, 5, 9		5	6	0	5	0.0	0.0	0.875	0.0
15	15	5/16	5/16	2/4	2	1	V64(6)						e	I		V64(6)	V		64	6				M	1	0	8, 5, 9		5	8	0	2	0.0	0.0	0.25	0.0
15	15	7/16	7/16	2/4	2	1	V64						e	I		V64	V		64					M	1	0	6, 5, 9		5	6	0	2	0.0	0.0	0.125	0.0
16	16	0	0	2/4	2	1	V7/V	0	-7.23789		/		e	I		V7/V	V		7		V			Mm7	1	0	6, 10, 7, 4		6	6	1	6	0.14285714285714285	0.0625	1.1875	0.05
16	16	1/4	1/4	2/4	2	1	V64}	0	-6		/		e	I		V64	V		64				}	M	1	0	6, 5, 9		5	6	0	4	0.0	0.0	0.625	0.0
16	16	5/16	5/16	2/4	2	1	V64(6)						e	I		V64(6)	V		64	6				M	1	0	8, 5, 9		5	8	0	2	0.0	0.0	0.25	0.0
16	16	7/16	7/16	2/4	2	1	V(64)|HC	-1.74121	15.7825		/		e	I		V(64)	V			64		HC		M	1	0	5, 4, 8		5	5	2	0	1.0	0.125	0.0	1.0
17	17	0	0	2/4	2	1	v{	-1.26634	13.9975	-4.23371	/	ii/III{	e	I		v	v						{	m	1	0	5, 2, 6		5	5	1	5	0.16666666666666666	0.0625	0.9375	0.0625
17	17	1/4	1/4	2/4	2	1	vi(4)/IV						e	I		vi(4)/IV	vi			4	IV			m	1	0	6, 5, 7		6	6	0	6	0.0	0.0	1.0625	0.0
17	17	3/8	3/8	2/4	2	1	vi/IV						e	I		vi/IV	vi				IV			m	1	0	6, 3, 7		6	6	0	2	0.0	0.0	0.1875	0.0
18	18	0	0	2/4	2	1	V(4)/IV						e	I		V(4)/IV	V			4	IV			M	1	0	4, 3, 5		4	4	0	4	0.0	0.0	1.0	0.0
18	18	1/8	1/8	2/4	2	1	V/IV						e	I		V/IV	V				IV			M	1	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
18	18	1/4	1/4	2/4	2	1	I/IV						e	I		I/IV	I				IV			M	1	0	3, 7, 4		3	3	1	4	0.2	0.0625	0.6875	0.08333333333333333
19	19	0	0	2/4	2	1	ii						e	I		ii	ii							m	1	0	6, 3, 7		6	6	1	5	0.16666666666666666	0.0625	0.9375	0.0625
19	19	1/4	1/4	2/4	2	1	vi(4)						e	I		vi(4)	vi			4				m	1	0	7, 6, 8		7	7	0	5	0.0	0.0	0.8125	0.0
19	19	3/8	3/8	2/4	2	1	vi						e	I		vi	vi							m	1	0	7, 4, 8		7	7	0	2	0.0	0.0	0.1875	0.0
20	20	0	0	2/4	2	1	V7(9)/V						e	I		V7(9)/V	V		7	9	V			Mm7	1	0	6, 10, 7, 4	8	6	6	0	6	0.0	0.0	1.0625	0.0
20	20	1/8	1/8	2/4	2	1	V7/V						e	I		V7/V	V		7		V			Mm7	1	0	6, 10, 7, 4		6	6	0	2	0.0	0.0	0.1875	0.0
20	20	1/4	1/4	2/4	2	1	V|HC}						e	I		V	V					HC	}	M	1	0	5, 9, 6		5	5	0	6	0.0	0.0	1.0	0.0
21	21	0	0	2/4	2	1	III.ii6(2)						e	III		ii6(2)	ii		6	2				m	1	0	0, 4, 5		3	0	0	6	0.0	0.0	1.25	0.0
21	21	1/4	1/4	2/4	2	1	ii6(9)						e	III		ii6(9)	ii		6	9				m	1	0	0, 4, 3	5	3	0	0	3	0.0	0.0	0.5625	0.0
21	21	5/16	5/16	2/4	2	1	ii6(+4)						e	III		ii6(+4)	ii		6	+4				m	1	0	0, 4, 3	2	3	0	0	1	0.0	0.0	0.125	0.0
21	21	7/16	7/16	2/4	2	1	ii6						e	III		ii6	ii		6					m	1	0	0, 4, 3		3	0	0	1	0.0	0.0	0.0625	0.0
22	22	0	0	2/4	2	1	V7(6)						e	III		V7(6)	V		7	6				Mm7	1	0	2, 6, 5, 0		2	2	0	4	0.0	0.0	0.75	0.0
22	22	1/8	1/8	2/4	2	1	V7						e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.25	0.0
22	22	1/4	1/4	2/4	2	1	I						e	III		I	I							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.625	0.0
22	22	5/16	5/16	2/4	2	1	I(64)						e	III		I(64)	I			64				M	1	0	1, 0, 4		1	1	0	2	0.0	0.0	0.25	0.0
22	22	7/16	7/16	2/4	2	1	I						e	III		I	I							M	1	0	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
23	23	0	0	2/4	2	1	ii6(2)						e	III		ii6(2)	ii		6	2				m	1	0	0, 4, 5		3	0	0	6	0.0	0.0	1.25	0.0
23	23	1/4	1/4	2/4	2	1	ii6(9)						e	III		ii6(9)	ii		6	9				m	1	0	0, 4, 3	5	3	0	0	3	0.0	0.0	0.5625	0.0
23	23	5/16	5/16	2/4	2	1	ii6(+4)						e	III		ii6(+4)	ii		6	+4				m	1	0	0, 4, 3	2	3	0	0	1	0.0	0.0	0.125	0.0
23	23	7/16	7/16	2/4	2	1	ii6						e	III		ii6	ii		6					m	1	0	0, 4, 3		3	0	0	1	0.0	0.0	0.0625	0.0
24	24	0	0	2/4	2	1	V7(6)						e	III		V7(6)	V		7	6				Mm7	1	0	2, 6, 5, 0		2	2	0	4	0.0	0.0	0.75	0.0
24	24	1/8	1/8	2/4	2	1	V7						e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.25	0.0
24	24	1/4	1/4	2/4	2	1	i.V6(6)}						e	i		V6(6)	V		6	6			}	M	1	1	9, 1, 5		5	9	0	6	0.0	0.0	0.875	0.0
24	24	7/16	7/16	2/4	2	1	V65|HC						e	i		V65	V		65			HC		Mm7	1	1	9, 6, 3, 5		5	9	0	2	0.0	0.0	0.125	0.0
25	25	0	0	2/4	2	1	i{						e	i		i	i						{	m	1	1	4, 1, 5		4	4	1	3	0.25	0.0625	0.4375	0.125
25	25	1/4	1/4	2/4	2	1	V6						e	i		V6	V		6					M	1	1	9, 6, 5		5	9	0	7	0.0	0.0	1.0	0.0
26	26	0	0	2/4	2	1	i						e	i		i	i							m	1	1	4, 1, 5		4	4	1	7	0.125	0.0625	1.1875	0.05
26	26	1/4	1/4	2/4	2	1	V6	0	-6		/		e	i		V6	V		6					M	1	1	9, 6, 5		5	9	0	8	0.0	0.0	1.25	0.0
27	27	0	0	2/4	2	1	i	0	-7		/		e	i		i	i							m	1	1	4, 1, 5		4	4	1	7	0.125	0.0625	1.1875	0.05
27	27	1/4	1/4	2/4	2	1	iv(9)	0	-7		/		e	i		iv(9)	iv			9				m	1	1	3, 0, 4	5	3	3	0	7	0.0	0.0	1.0	0.0
28	28	0	0	2/4	2	1	VII7	0	-7		/		e	i		VII7	VII		7					Mm7	1	1	2, 6, 3, 0		2	2	0	8	0.0	0.0	1.25	0.0
28	28	1/4	1/4	2/4	2	1	III(9)	0	-7		/		e	i		III(9)	III			9				M	1	1	1, 5, 2	3	1	1	0	7	0.0	0.0	1.0	0.0
29	29	0	0	2/4	2	1	VIM7	0	-7		/		e	i		VIM7	VI	M	7					MM7	1	1	0, 4, 1, 5		0	0	0	8	0.0	0.0	1.25	0.0
29	29	1/4	1/4	2/4	2	1	iio(9)	0	-7		/		e	i		iio(9)	ii	o		9				o	1	1	6, 3, 0	1	6	6	0	7	0.0	0.0	1.0	0.0
30	30	0	0	2/4	2	1	V7	0	-7		/		e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	8	0.0	0.0	1.25	0.0
30	30	1/4	1/4	2/4	2	1	i(64)}	0	-7		/		e	i		i(64)	i			64			}	m	1	1	4, 3, 0		4	4	0	12	0.0	0.0	4.5	0.0
32	32	0	0	2/4	2	1	iv|EC						e	i		iv	iv					EC		m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	1.75	0.0
