mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	30	30	2.0	0	0	3/4	2	1	V65/IV		C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
11	11	32	32	1.0	1/2	1/2	3/4	2	1	ii.Ger6/iv		C	ii		Ger6/iv	Ger	vii	o	65	b3	V/iv			Ger	0	1	-5, -1, -4, 5		5	-5
12	12	33	33	1.0	0	0	3/4	2	1	iv64(#7)	V(#764)/iv	C	ii		iv64(#7)		iv		64	#7				m	0	1	0, 4, -4		-1	0
12	12	34	34	1.0	1/4	1/4	3/4	2	1	iv64	V(64)/iv	C	ii		iv64		iv		64					m	0	1	0, -1, -4		-1	0
12	12	35	35	1.0	1/2	1/2	3/4	2	1	#viio7		C	ii		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
13	13	36	36	2.0	0	0	3/4	2	1	i		C	ii		i		i							m	0	1	0, -3, 1		0	0
13	13	38	38	1.0	1/2	1/2	3/4	2	1	iio6		C	ii		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
14	14	39	39	2.0	0	0	3/4	2	1	V(64)		C	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
14	14	41	41	1.0	1/2	1/2	3/4	2	1	V7		C	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
15	15	42	42	2.0	0	0	3/4	2	1	i		C	ii		i		i							m	0	1	0, -3, 1		0	0
15	15	44	44	1.0	1/2	1/2	3/4	2	1	I.Ger6		C	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
16	16	45	45	2.0	0	0	3/4	2	1	V7(4)		C	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
16	16	47	47	1.0	1/2	1/2	3/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	48	48	1.0	0	0	3/4	2	1	I|PAC}{		C	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
17	17	49	49	1.0	1/4	1/4	3/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
17	17	50	50	1.0	1/2	1/2	3/4	2	1	IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
18	18	51	51	2.0	0	0	3/4	2	1	I[I6		C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
18	18	53	53	1.0	1/2	1/2	3/4	2	1	I		C	I	I	I		I							M	0	0	0, 4, 1		0	0
19	19	54	54	2.0	0	0	3/4	2	1	V43(4)		C	I	I	V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
19	19	56	56	1.0	1/2	1/2	3/4	2	1	I6		C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
20	20	57	57	2.0	0	0	3/4	2	1	I		C	I	I	I		I							M	0	0	0, 4, 1		0	0
20	20	59	59	3.0	1/2	1/2	3/4	2	1	I64		C	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
21	21	62	62	1.0	1/2	1/2	3/4	2	1	IV6(9)		C	I	I	IV6(9)		IV		6	9				M	0	0	3, 0, -1	1	-1	3
22	22	63	63	2.0	0	0	3/4	2	1	I64		C	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
22	22	65	65	1.0	1/2	1/2	3/4	2	1	I6		C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
23	23	66	66	2.0	0	0	3/4	2	1	V2(4)	ii65(+4)	C	I	I	V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
23	23	68	68	1.0	1/2	1/2	3/4	2	1	I64	V(64)	C	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
24	24	69	69	2.0	0	0	3/4	2	1	I6		C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
24	24	71	71	1.0	1/2	1/2	3/4	2	1	I]}		C	I	I	I		I						}	M	0	0	0, 4, 1		0	0
