mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	2/4	2	1	D.V7(9){	D	I		V7(9)	V		7	9			{	Mm7	0	0	1, 5, 2, -1	3	1	1
1	1	1	0.5	1/4	1/4	2/4	2	1	V65(b96)	D	I		V65(b96)	V		65	b96				Mm7	0	0	5, 4, -1, 1	-4	1	5
1	1	3/2	0.5	3/8	3/8	2/4	2	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
2	2	2	0.5	0	0	2/4	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
2	2	5/2	0.5	1/8	1/8	2/4	2	1	viio43/V	D	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
2	2	3	1.0	1/4	1/4	2/4	2	1	V|HC}	D	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
3	3	4	1.0	0	0	2/4	2	1	V7(9){	D	I		V7(9)	V		7	9			{	Mm7	0	0	1, 5, 2, -1	3	1	1
3	3	5	0.5	1/4	1/4	2/4	2	1	V65(b96)	D	I		V65(b96)	V		65	b96				Mm7	0	0	5, 4, -1, 1	-4	1	5
3	3	11/2	0.5	3/8	3/8	2/4	2	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	4	6	0.5	0	0	2/4	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
4	4	13/2	0.5	1/8	1/8	2/4	2	1	viio43/V	D	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
4	4	7	1.0	1/4	1/4	2/4	2	1	V|HC}	D	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
5	5	8	0.5	0	0	2/4	2	1	I[V7(9)/IV{	D	I	I	V7(9)/IV	V		7	9	IV		{	Mm7	0	0	0, 4, 1, -2	2	0	0
5	5	17/2	0.5	1/8	1/8	2/4	2	1	V7(b9)/IV	D	I	I	V7(b9)/IV	V		7	b9	IV			Mm7	0	0	0, 4, 1, -2	-5	0	0
5	5	9	0.5	1/4	1/4	2/4	2	1	IV64	D	I	I	IV64	IV		64					M	0	0	0, -1, 3		-1	0
5	5	19/2	0.5	3/8	3/8	2/4	2	1	viio43/IV	D	I	I	viio43/IV	vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
6	6	10	0.5	0	0	2/4	2	1	IV6	D	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
6	6	21/2	0.5	1/8	1/8	2/4	2	1	viio2	D	I	I	viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
6	6	11	1.0	1/4	1/4	2/4	2	1	I}	D	I	I	I	I						}	M	0	0	0, 4, 1		0	0
