mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	3/8	2/4	2	1	D.V43(#7){	D	I		V43(#7)	V		43	#7			{	Mm7	0	0	2, -1, 6, 5		1	2
2	1	0	0	2/4	2	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	1	3/8	3/8	2/4	2	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
3	2	0	0	2/4	2	1	V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
4	3	0	0	2/4	2	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	3	3/8	3/8	2/4	2	1	V7(9)	D	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
5	4	0	0	2/4	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
5	4	1/8	1/8	2/4	2	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	4	1/4	1/4	2/4	2	1	V|HC}	D	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
5	4	3/8	3/8	2/4	2	1	V7(#7){	D	I		V7(#7)	V		7	#7			{	Mm7	0	0	1, 5, 2, 6		1	1
6	5	0	0	2/4	2	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	0	0	2/4	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
7	6	3/8	3/8	2/4	2	1	V2/IV	D	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
8	7	0	0	2/4	2	1	IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
8	7	3/8	3/8	2/4	2	1	iv6	D	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
11	9	0	0	2/4	2	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	9	1/8	1/8	2/4	2	1	IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	9	1/4	1/4	2/4	2	1	V65(#4)	D	I		V65(#4)	V		65	#4				Mm7	0	0	5, 7, -1, 1		1	5
11	9	3/8	3/8	2/4	2	1	bIII.V(+6)	D	bIII		V(+6)	V			+6				M	0	0	1, 5, 2	4	1	1
12	9	0	0	2/4	2	1	V7	D	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	9	3/8	3/8	2/4	2	1	V65	D	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
13	10	0	0	2/4	2	1	V(64)	D	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
14	11	0	0	2/4	2	1	V7	D	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	11	3/8	3/8	2/4	2	1	V7(9)	D	bIII		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
15	12	0	0	2/4	2	1	I	D	bIII		I	I							M	0	0	0, 4, 1		0	0
15	12	1/8	1/8	2/4	2	1	I6	D	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
15	12	1/4	1/4	2/4	2	1	V|HC}	D	bIII		V	V					HC	}	M	0	0	1, 5, 2		1	1
15	12	3/8	3/8	2/4	2	1	V(+6){	D	bIII		V(+6)	V			+6			{	M	0	0	1, 5, 2	4	1	1
16	13	0	0	2/4	2	1	V7	D	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	13	3/8	3/8	2/4	2	1	I.viio7	D	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
17	14	0	0	2/4	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
17	14	1/8	1/8	2/4	2	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
17	14	1/4	1/4	2/4	2	1	I6(9#2)	D	I		I6(9#2)	I		6	9#2				M	0	0	9, 1, 0	2	0	9
17	14	3/8	3/8	2/4	2	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
18	15	0	0	2/4	2	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	15	1/8	1/8	2/4	2	1	V43/IV	D	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
18	15	1/4	1/4	2/4	2	1	IV6(9#2)	D	I		IV6(9#2)	IV		6	9#2				M	0	0	8, 0, -1	1	-1	8
18	15	3/8	3/8	2/4	2	1	IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
19	16	0	0	2/4	2	1	V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
19	16	1/8	1/8	2/4	2	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	16	1/4	1/4	2/4	2	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
